Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ZCK23,2023-02-24,660,662,649,649.25,-10.,-1.52%,579833,1260862
ZCK23,2023-02-23,674.75,676,657.5,659.25,-15.,-2.22%,587097,1313804
ZCK23,2023-02-22,679.75,681,674,674.25,-6.25,-0.92%,308620,1321834
ZCK23,2023-02-21,679.25,682.5,675.25,680.5,3,+0.44%,411969,1340322
ZCK23,2023-02-17,674.75,678.25,674,677.5,2.5,+0.37%,334200,1362132
ZCK23,2023-02-16,674.25,676,671.75,675,1,+0.15%,310063,1375277
ZCK23,2023-02-15,679.5,680,673,674,-5.75,-0.85%,249612,1369023
ZCK23,2023-02-14,681,684.75,679.25,679.75,-2.5,-0.37%,312983,1375249
ZCK23,2023-02-13,677.75,683,674.25,682.25,1.75,+0.26%,420506,1377875
ZCH23,2023-02-10,670.75,682.75,669.25,680.5,9.75,+1.45%,464266,1355155
ZCH23,2023-02-09,678.25,681,670.25,670.75,-7.75,-1.14%,446497,1331726
ZCH23,2023-02-08,673.75,679.5,672.75,678.5,4.5,+0.67%,461262,1320322
ZCH23,2023-02-07,677,678.5,673.5,674,-5.,-0.74%,315650,1319429
ZCH23,2023-02-06,677.25,679.25,672.25,679,1.5,+0.22%,265392,1318058
ZCH23,2023-02-03,674.25,680,671.5,677.5,2.25,+0.33%,253820,1310294
ZCH23,2023-02-02,681,686,674.25,675.25,-5.75,-0.84%,326570,1310703
ZCH23,2023-02-01,679.25,682,672.75,681,1.25,+0.18%,324060,1299113
ZCH23,2023-01-31,683.5,688.5,678,679.75,-4.,-0.59%,287832,1298164
ZCH23,2023-01-30,685,687.25,678.5,683.75,0.75,+0.11%,247739,1296523
ZCH23,2023-01-27,681.75,686,678.25,683,0.5,+0.07%,321439,1295750
ZCH23,2023-01-26,674,685.5,673,682.5,7.75,+1.15%,278964,1292054
ZCH23,2023-01-25,676.75,681,673.75,674.75,-2.25,-0.33%,242589,1275105
ZCH23,2023-01-24,667,677.5,666.25,677,10.75,+1.61%,299376,1274410
ZCH23,2023-01-23,674,674.75,661.25,666.25,-10.,-1.48%,301293,1262776
ZCH23,2023-01-20,675.5,678,672.5,676.25,-1.,-0.15%,244756,1266648
ZCH23,2023-01-19,680,685.25,676,677.25,-4.,-0.59%,277475,1264895
ZCH23,2023-01-18,684.25,688.75,678,681.25,-4.,-0.58%,311856,1260577
ZCH23,2023-01-17,671.5,687,668.75,685.25,10.25,+1.52%,330347,1251033
ZCH23,2023-01-13,670.75,676.75,669.75,675,4,+0.60%,305783,1232039
ZCH23,2023-01-12,656,673.5,649.25,671,15,+2.29%,476677,1220621
ZCH23,2023-01-11,654.5,659,652.75,656,1,+0.15%,209400,1213666
ZCH23,2023-01-10,651.75,664,648.25,655,2.25,+0.34%,318831,1214817
ZCH23,2023-01-09,655.5,657,650.75,652.75,-1.25,-0.19%,205894,1208876
ZCH23,2023-01-06,653.75,659.5,651.75,654,1.25,+0.19%,203768,1208560
ZCH23,2023-01-05,654.5,657.75,648.5,652.75,-1.,-0.15%,253311,1212165
ZCH23,2023-01-04,670.75,671.75,652.5,653.75,-16.75,-2.50%,301077,1215672
ZCH23,2023-01-03,677.25,681.25,668,670.5,-8.,-1.18%,262923,1221434
ZCH23,2022-12-30,679.5,685,676.5,678.5,-1.,-0.15%,143683,1215466
ZCH23,2022-12-29,681.75,682.25,677.25,679.5,-3.25,-0.48%,176620,1207657
ZCH23,2022-12-28,673.25,683.5,672.75,682.75,8,+1.19%,186584,1197248
ZCH23,2022-12-27,669,675.75,667.25,674.75,8.5,+1.28%,191608,1186971
ZCH23,2022-12-23,659.5,667.75,659.25,666.25,5.75,+0.87%,178565,1183462
ZCH23,2022-12-22,662,664.75,658.75,660.5,-1.75,-0.26%,119862,1189772
ZCH23,2022-12-21,651.5,663,651,662.25,10.25,+1.57%,201129,1190585
ZCH23,2022-12-20,647.75,654.25,646.75,652,4.75,+0.73%,150089,1187781
ZCH23,2022-12-19,650.5,650.75,644,647.25,-5.75,-0.88%,148870,1191459
ZCH23,2022-12-16,653.5,655.75,650,653,-0.5,-0.08%,111250,1194941
ZCH23,2022-12-15,650.25,654.25,647.75,653.5,3,+0.46%,154857,1196419
ZCH23,2022-12-14,653,653.5,646.75,650.5,-3.,-0.46%,147458,1196462
ZCH23,2022-12-13,654,660,652.25,653.5,-0.5,-0.08%,215777,1205259
ZCH23,2022-12-12,644.5,655.25,644.5,654,10,+1.55%,220095,1211580
ZCH23,2022-12-09,642.5,649.75,642,644,1.5,+0.23%,177638,1223357
ZCH23,2022-12-08,643.5,645.25,638.25,642.5,1.25,+0.19%,158005,1229775
ZCH23,2022-12-07,637.5,645.75,635,641.25,4,+0.63%,215050,1229442
ZCH23,2022-12-06,640.5,645.5,635.75,637.25,-3.25,-0.51%,269384,1232307
ZCH23,2022-12-05,646.5,649,637.75,640.5,-5.75,-0.89%,248291,1239517
ZCH23,2022-12-02,660.25,660.5,645.75,646.25,-14.25,-2.16%,405780,1247319
ZCH23,2022-12-01,666.75,669,659.25,660.5,-6.5,-0.97%,210953,1220982
ZCH23,2022-11-30,669,672.5,664.25,667,-2.5,-0.37%,211689,1219163
ZCH23,2022-11-29,669.75,674,668,669.5,-1.75,-0.26%,346061,1226410
ZCH23,2022-11-28,668.25,672.5,664,671.25,0,0.00%,403267,1257988
ZCH23,2022-11-25,664.75,673,664.25,671.25,5,+0.75%,198602,1297445
ZCH23,2022-11-23,660,666.75,658.25,666.25,7,+1.06%,267789,1342013
ZCH23,2022-11-22,663.5,666.75,659,659.25,-4.25,-0.64%,282783,1362664
ZCH23,2022-11-21,669,669.25,660.25,663.5,-6.5,-0.97%,304106,1367875
ZCH23,2022-11-18,668.5,674,667.5,670,1,+0.15%,289517,1397823
ZCH23,2022-11-17,667,669.5,657,669,1.5,+0.22%,318861,1401483
ZCH23,2022-11-16,667,668,660,667.5,-1.75,-0.26%,297628,1417635
ZCH23,2022-11-15,658.75,677,653.5,669.25,10,+1.52%,533011,1421555
ZCH23,2022-11-14,661.5,664.5,657,659.25,1.25,+0.19%,410005,1436622
ZCZ22,2022-11-11,653.75,661,653.5,658,4.75,+0.73%,486636,1469305
ZCZ22,2022-11-10,664.5,667.25,652.75,653.25,-11.25,-1.69%,464130,1470208
ZCZ22,2022-11-09,667,671.75,658,664.5,-3.,-0.45%,525718,1480687
ZCZ22,2022-11-08,675.75,677,666.25,667.5,-8.25,-1.22%,485174,1484427
ZCZ22,2022-11-07,679,680.75,675.25,675.75,-5.25,-0.77%,327628,1492132
ZCZ22,2022-11-04,679.25,685.25,678.5,681,1.75,+0.26%,247553,1491858
ZCZ22,2022-11-03,686,686.5,678.5,679.25,-8.25,-1.20%,267406,1485052
ZCZ22,2022-11-02,696.5,697.25,680,687.5,-10.25,-1.47%,351671,1473251
ZCZ22,2022-11-01,689,698.5,687.25,697.75,6.25,+0.90%,284353,1472517
ZCZ22,2022-10-31,696.5,700,684.25,691.5,10.75,+1.58%,445118,1472993
