Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
D2K25,2025-05-12,595.666,595.666,595.666,595.666,4.333,+0.73%,130,7098
D2K25,2025-05-09,591.333,591.333,591.333,591.333,-5.,-0.84%,375,7048
D2K25,2025-05-08,596.333,596.333,596.333,596.333,-15.,-2.45%,370,6833
D2K25,2025-05-07,611.333,611.333,611.333,611.333,-4.221,-0.69%,370,6833
D2K25,2025-05-06,615.554,615.554,615.554,615.554,-0.417,-0.07%,140,6728
D2K25,2025-05-05,615.971,615.971,615.971,615.971,0,0.00%,0,6783
D2K25,2025-05-02,615.971,615.971,615.971,615.971,-0.995,-0.16%,285,6738
D2K25,2025-05-01,616.966,616.966,616.966,616.966,0.633,+0.10%,340,6613
D2K25,2025-04-30,616.333,616.333,616.333,616.333,-8.,-1.28%,80,6453
D2K25,2025-04-29,624.333,624.333,624.333,624.333,-18.,-2.80%,75,7736
D2K25,2025-04-28,642.333,642.333,642.333,642.333,-1.,-0.16%,45,7736
D2K25,2025-04-25,643.333,643.333,643.333,643.333,-0.667,-0.10%,120,7726
D2J25,2025-04-24,644,644,644,644,-0.654,-0.10%,370,7691
D2J25,2025-04-23,644.654,644.654,644.654,644.654,1.158,+0.18%,490,7661
D2J25,2025-04-22,643.496,643.496,643.496,643.496,-2.362,-0.37%,290,7699
D2J25,2025-04-21,645.858,645.858,645.858,645.858,1.167,+0.18%,0,7669
D2J25,2025-04-17,644.691,644.691,644.691,644.691,-1.9,-0.29%,385,7669
D2J25,2025-04-16,646.591,646.591,646.591,646.591,-3.28,-0.50%,290,7634
D2J25,2025-04-15,649.871,649.871,649.871,649.871,-8.258,-1.25%,440,7654
D2J25,2025-04-14,658.129,658.129,658.129,658.129,-5.867,-0.88%,346,7501
D2J25,2025-04-11,663.996,663.996,663.996,663.996,-0.162,-0.02%,270,7510
D2J25,2025-04-10,664.158,664.158,664.158,664.158,1.821,+0.27%,385,7480
D2J25,2025-04-09,662.337,662.337,662.337,662.337,-6.709,-1.00%,535,7305
D2J25,2025-04-08,669.046,669.046,669.046,669.046,-5.325,-0.79%,190,7115
D2J25,2025-04-07,674.371,674.371,674.371,674.371,-3.329,-0.49%,130,7140
D2J25,2025-04-04,677.7,677.7,677.7,677.7,-3.416,-0.50%,480,7095
D2J25,2025-04-03,681.116,681.116,681.116,681.116,-5.017,-0.73%,655,6978
D2J25,2025-04-02,686.133,686.133,686.133,686.133,-1.983,-0.29%,345,6863
D2J25,2025-04-01,688.116,688.116,688.116,688.116,6.633,+0.97%,218,6813
D2J25,2025-03-31,681.483,681.483,681.483,681.483,1,+0.15%,278,6827
D2J25,2025-03-28,680.483,680.483,680.483,680.483,-1.333,-0.20%,320,7754
D2J25,2025-03-27,681.816,681.816,681.816,681.816,1,+0.15%,20,7627
D2J25,2025-03-26,680.816,680.816,680.816,680.816,1.666,+0.25%,245,7617
D2J25,2025-03-25,679.15,679.15,679.15,679.15,1.667,+0.25%,290,7567
D2J25,2025-03-24,677.483,677.483,677.483,677.483,-1.,-0.15%,110,7520
D2J25,2025-03-21,678.483,678.483,678.483,678.483,0,0.00%,215,7470
D2J25,2025-03-20,678.483,678.483,678.483,678.483,3,+0.44%,365,7275
D2J25,2025-03-19,675.483,675.483,675.483,675.483,-2.,-0.30%,240,7242
D2J25,2025-03-18,677.483,677.483,677.483,677.483,0,0.00%,45,7227
D2J25,2025-03-17,677.483,677.483,677.483,677.483,9,+1.35%,90,7202
D2J25,2025-03-14,668.483,668.483,668.483,668.483,-4.,-0.59%,24,7222
D2J25,2025-03-13,672.483,672.483,672.483,672.483,11.667,+1.77%,189,7222
D2J25,2025-03-12,660.816,660.816,660.816,660.816,-1.167,-0.18%,149,7212
D2J25,2025-03-11,661.983,661.983,661.983,661.983,0.5,+0.08%,209,7101
D2J25,2025-03-10,661.483,661.483,661.483,661.483,-11.,-1.64%,90,7049
D2J25,2025-03-07,672.483,672.483,672.483,672.483,-3.667,-0.54%,360,6979
D2J25,2025-03-06,676.15,676.15,676.15,676.15,6,+0.90%,165,6842
D2J25,2025-03-05,670.15,670.15,670.15,670.15,-4.666,-0.69%,470,6864
D2J25,2025-03-04,674.816,674.816,674.816,674.816,-2.334,-0.34%,220,6740
D2J25,2025-03-03,677.15,677.15,677.15,677.15,-3.333,-0.49%,440,6630
D2J25,2025-02-28,680.483,680.483,680.483,680.483,-6.,-0.87%,174,6543
D2J25,2025-02-27,686.483,686.483,686.483,686.483,-12.667,-1.81%,70,7273
D2H25,2025-02-26,699.15,699.15,699.15,699.15,-9.,-1.27%,0,7253
D2H25,2025-02-25,708.15,708.15,708.15,708.15,-1.,-0.14%,92,7253
D2H25,2025-02-24,709.15,709.15,709.15,709.15,-1.333,-0.19%,92,7253
D2H25,2025-02-21,710.483,710.483,710.483,710.483,-0.333,-0.05%,200,7243
D2H25,2025-02-20,710.816,710.816,710.816,710.816,-1.667,-0.23%,20,7153
D2H25,2025-02-19,712.483,712.483,712.483,712.483,4.667,+0.66%,350,7158
D2H25,2025-02-18,707.816,707.816,707.816,707.816,-1.,-0.14%,150,7250
D2H25,2025-02-14,708.816,708.816,708.816,708.816,4.666,+0.66%,745,7220
D2H25,2025-02-13,704.15,704.15,704.15,704.15,7.334,+1.05%,210,7006
D2H25,2025-02-12,696.816,696.816,696.816,696.816,3,+0.43%,170,6941
D2H25,2025-02-11,693.816,693.816,693.816,693.816,3.333,+0.48%,530,6881
D2H25,2025-02-10,690.483,690.483,690.483,690.483,2.833,+0.41%,105,7039
D2H25,2025-02-07,687.65,687.65,687.65,687.65,-5.833,-0.84%,70,6964
D2H25,2025-02-06,693.483,693.483,693.483,693.483,-9.,-1.28%,275,6964
D2H25,2025-02-05,702.483,702.483,702.483,702.483,-8.,-1.13%,130,6849
D2H25,2025-02-04,710.483,710.483,710.483,710.483,19,+2.75%,711,6804
D2H25,2025-02-03,691.483,691.483,691.483,691.483,5,+0.73%,105,6384
D2H25,2025-01-31,686.483,686.483,686.483,686.483,-3.333,-0.48%,50,6338
D2H25,2025-01-30,689.816,689.816,689.816,689.816,0.333,+0.05%,30,6991
D2H25,2025-01-29,689.483,689.483,689.483,689.483,7.667,+1.12%,354,6961
D2H25,2025-01-28,681.816,681.816,681.816,681.816,5.333,+0.79%,150,6717
D2H25,2025-01-27,676.483,676.483,676.483,676.483,-12.,-1.74%,10,6620
D2H25,2025-01-24,688.483,688.483,688.483,688.483,-4.5,-0.65%,310,6610
D2H25,2025-01-23,692.983,692.983,692.983,692.983,-0.167,-0.02%,130,6520
D2H25,2025-01-22,693.15,693.15,693.15,693.15,4,+0.58%,120,6400
D2H25,2025-01-21,689.15,689.15,689.15,689.15,9,+1.32%,160,6319
D2H25,2025-01-17,680.15,680.15,680.15,680.15,-1.,-0.15%,120,6199
D2G25,2025-01-16,681.15,681.15,681.15,681.15,-3.666,-0.54%,100,6166
D2G25,2025-01-15,684.816,684.816,684.816,684.816,0.333,+0.05%,70,6186
D2G25,2025-01-14,684.483,684.483,684.483,684.483,3,+0.44%,140,6206
D2G25,2025-01-13,681.483,681.483,681.483,681.483,3.333,+0.49%,401,6136
D2G25,2025-01-10,678.15,678.15,678.15,678.15,5.334,+0.79%,426,5832
D2F25,2025-01-09,672.816,672.816,672.816,672.816,-3.44,-0.51%,180,5672
D2F25,2025-01-08,676.256,676.256,676.256,676.256,-1.973,-0.29%,549,5648
D2F25,2025-01-07,678.229,678.229,678.229,678.229,8.666,+1.29%,95,5597
D2F25,2025-01-06,669.563,669.563,669.563,669.563,2.603,+0.39%,0,5622
D2F25,2025-01-03,666.96,666.96,666.96,666.96,6.424,+0.97%,155,5622
D2F25,2025-01-02,660.536,660.536,660.536,660.536,2.86,+0.43%,40,5612
D2F25,2024-12-31,657.676,657.676,657.676,657.676,-0.667,-0.10%,105,5612
D2F25,2024-12-30,658.343,658.343,658.343,658.343,-2.667,-0.40%,75,6414
D2F25,2024-12-27,661.01,661.01,661.01,661.01,-0.666,-0.10%,60,6449
D2F25,2024-12-26,661.676,661.676,661.676,661.676,0,0.00%,110,6399
D2F25,2024-12-24,661.676,661.676,661.676,661.676,-0.667,-0.10%,110,6399
D2F25,2024-12-23,662.343,662.343,662.343,662.343,3.333,+0.51%,16,6344
D2F25,2024-12-20,659.01,659.01,659.01,659.01,-3.,-0.45%,360,6344
D2F25,2024-12-19,662.01,662.01,662.01,662.01,1.667,+0.25%,195,6336
D2Z24,2024-12-18,660.343,660.343,660.343,660.343,0.125,+0.02%,0,6316
D2Z24,2024-12-17,660.218,660.218,660.218,660.218,0.125,+0.02%,140,6316
D2Z24,2024-12-16,660.093,660.093,660.093,660.093,0.767,+0.12%,10,6257
D2Z24,2024-12-13,659.326,659.326,659.326,659.326,-0.017,0.00%,110,6267
D2Z24,2024-12-12,659.343,659.343,659.343,659.343,1.325,+0.20%,40,6227
D2Z24,2024-12-11,658.018,658.018,658.018,658.018,0.333,+0.05%,180,6237
D2Z24,2024-12-10,657.685,657.685,657.685,657.685,-1.983,-0.30%,80,6169
D2Z24,2024-12-09,659.668,659.668,659.668,659.668,-0.613,-0.09%,30,6149
D2Z24,2024-12-06,660.281,660.281,660.281,660.281,-0.083,-0.01%,125,6139
D2Z24,2024-12-05,660.364,660.364,660.364,660.364,0.225,+0.03%,0,6096
D2Z24,2024-12-04,660.139,660.139,660.139,660.139,0.446,+0.07%,90,6106
D2Z24,2024-12-03,659.693,659.693,659.693,659.693,2.017,+0.31%,240,6101
D2Z24,2024-12-02,657.676,657.676,657.676,657.676,2.658,+0.41%,392,5936
D2Z24,2024-11-29,655.018,655.018,655.018,655.018,5.333,+0.82%,25,5899
D2Z24,2024-11-27,649.685,649.685,649.685,649.685,4.334,+0.67%,350,6566
D2Z24,2024-11-26,645.351,645.351,645.351,645.351,-7.667,-1.17%,235,6528
D2Z24,2024-11-25,653.018,653.018,653.018,653.018,-5.667,-0.86%,150,6466
D2Z24,2024-11-22,658.685,658.685,658.685,658.685,-3.333,-0.50%,140,6427
D2Z24,2024-11-21,662.018,662.018,662.018,662.018,-3.,-0.45%,185,6377
D2Z24,2024-11-20,665.018,665.018,665.018,665.018,0,0.00%,180,6402
D2Z24,2024-11-19,665.018,665.018,665.018,665.018,7,+1.06%,225,6439
D2Z24,2024-11-18,658.018,658.018,658.018,658.018,10,+1.54%,20,6386
D2Z24,2024-11-15,648.018,648.018,648.018,648.018,-0.667,-0.10%,10,6396
D2Z24,2024-11-14,648.685,648.685,648.685,648.685,0.667,+0.10%,120,6406
D2Z24,2024-11-13,648.018,648.018,648.018,648.018,0.333,+0.05%,722,6331
D2Z24,2024-11-12,647.685,647.685,647.685,647.685,2.667,+0.41%,380,6319
D2Z24,2024-11-11,645.018,645.018,645.018,645.018,-3.,-0.46%,260,6189
D2Z24,2024-11-08,648.018,648.018,648.018,648.018,6.667,+1.04%,320,6105
D2Z24,2024-11-07,641.351,641.351,641.351,641.351,10.333,+1.64%,20,5880
D2X24,2024-11-06,631.018,631.018,631.018,631.018,0,0.00%,0,5870
D2X24,2024-11-05,631.018,631.018,631.018,631.018,0.619,+0.10%,0,5870
D2X24,2024-11-04,630.399,630.399,630.399,630.399,0.619,+0.10%,10,5885
D2X24,2024-11-01,629.78,629.78,629.78,629.78,15.619,+2.54%,235,5891
D2X24,2024-10-31,614.161,614.161,614.161,614.161,6.667,+1.10%,350,5851
D2X24,2024-10-30,607.494,607.494,607.494,607.494,1,+0.16%,30,6545
D2X24,2024-10-29,606.494,606.494,606.494,606.494,-0.667,-0.11%,0,6545
D2X24,2024-10-28,607.161,607.161,607.161,607.161,0,0.00%,50,6545
D2V24,2024-10-25,607.161,607.161,607.161,607.161,0.232,+0.04%,0,6541
D2V24,2024-10-24,606.929,606.929,606.929,606.929,0.25,+0.04%,90,6541
D2V24,2024-10-23,606.679,606.679,606.679,606.679,1.058,+0.17%,740,6516
D2V24,2024-10-22,605.621,605.621,605.621,605.621,0.435,+0.07%,130,5831
D2V24,2024-10-21,605.186,605.186,605.186,605.186,1.05,+0.17%,190,5824
D2V24,2024-10-18,604.136,604.136,604.136,604.136,0.33,+0.05%,0,5684
D2V24,2024-10-17,603.806,603.806,603.806,603.806,0.366,+0.06%,10,5684
D2V24,2024-10-16,603.44,603.44,603.44,603.44,0.565,+0.09%,0,5679
D2V24,2024-10-15,602.875,602.875,602.875,602.875,0.221,+0.04%,60,5679
D2V24,2024-10-14,602.654,602.654,602.654,602.654,-0.13,-0.02%,10,5679
D2V24,2024-10-11,602.784,602.784,602.784,602.784,0.898,+0.15%,129,5674
D2V24,2024-10-10,601.886,601.886,601.886,601.886,0.171,+0.03%,170,5630
D2V24,2024-10-09,601.715,601.715,601.715,601.715,1.144,+0.19%,210,5550
D2V24,2024-10-08,600.571,600.571,600.571,600.571,1.305,+0.22%,60,5545
D2V24,2024-10-07,599.266,599.266,599.266,599.266,4.416,+0.74%,20,5495
D2V24,2024-10-04,594.85,594.85,594.85,594.85,5.214,+0.88%,291,5495
D2V24,2024-10-03,589.636,589.636,589.636,589.636,2.881,+0.49%,120,5440
D2V24,2024-10-02,586.755,586.755,586.755,586.755,7.521,+1.30%,355,5415
D2V24,2024-10-01,579.234,579.234,579.234,579.234,6.453,+1.13%,254,5356
D2V24,2024-09-30,572.781,572.781,572.781,572.781,5.667,+1.00%,185,5132
D2V24,2024-09-27,567.114,567.114,567.114,567.114,-3.,-0.53%,239,5993
D2V24,2024-09-26,570.114,570.114,570.114,570.114,2,+0.35%,180,5847
D2V24,2024-09-25,568.114,568.114,568.114,568.114,3,+0.53%,594,5682
D2V24,2024-09-24,565.114,565.114,565.114,565.114,-9.667,-1.68%,320,5381
D2V24,2024-09-23,574.781,574.781,574.781,574.781,-0.333,-0.06%,240,5076
D2V24,2024-09-20,575.114,575.114,575.114,575.114,-3.,-0.52%,5,4892
D2V24,2024-09-19,578.114,578.114,578.114,578.114,-6.,-1.03%,198,4892
D2V24,2024-09-18,584.114,584.114,584.114,584.114,3,+0.52%,25,4808
D2V24,2024-09-17,581.114,581.114,581.114,581.114,4.667,+0.81%,85,4808
D2V24,2024-09-16,576.447,576.447,576.447,576.447,1.666,+0.29%,10,4793
D2U24,2024-09-13,574.781,574.781,574.781,574.781,-0.27,-0.05%,0,4793
D2U24,2024-09-12,575.051,575.051,575.051,575.051,-0.587,-0.10%,80,4793
D2U24,2024-09-11,575.638,575.638,575.638,575.638,-1.095,-0.19%,0,4773
D2U24,2024-09-10,576.733,576.733,576.733,576.733,-3.758,-0.65%,137,4773
D2U24,2024-09-09,580.491,580.491,580.491,580.491,-0.226,-0.04%,40,4793
D2U24,2024-09-06,580.717,580.717,580.717,580.717,-0.623,-0.11%,0,4773
D2U24,2024-09-05,581.34,581.34,581.34,581.34,-1.365,-0.23%,120,4773
D2U24,2024-09-04,582.705,582.705,582.705,582.705,-8.239,-1.39%,384,4723
D2U24,2024-09-03,590.944,590.944,590.944,590.944,-16.44,-2.71%,39,4339
D2U24,2024-08-30,607.384,607.384,607.384,607.384,-2.667,-0.44%,45,4350
D2U24,2024-08-29,610.051,610.051,610.051,610.051,0,0.00%,72,5365
D2U24,2024-08-28,610.051,610.051,610.051,610.051,2.667,+0.44%,30,5293
D2U24,2024-08-27,607.384,607.384,607.384,607.384,5,+0.83%,0,5293
D2U24,2024-08-26,602.384,602.384,602.384,602.384,0,0.00%,0,5293
D2U24,2024-08-23,602.384,602.384,602.384,602.384,13,+2.21%,45,5293
D2Q24,2024-08-22,589.384,589.384,589.384,589.384,2.595,+0.44%,0,5303
D2Q24,2024-08-21,586.789,586.789,586.789,586.789,-0.718,-0.12%,20,5303
D2Q24,2024-08-20,587.507,588.154,587.507,587.507,-0.52,-0.09%,20,5303
D2Q24,2024-08-19,588.027,588.027,588.027,588.027,-1.345,-0.23%,0,5303
D2Q24,2024-08-16,589.372,589.372,589.372,589.372,-0.504,-0.09%,30,5303
D2Q24,2024-08-15,589.876,589.876,589.876,589.876,-1.822,-0.31%,52,5303
D2Q24,2024-08-14,591.698,591.698,591.698,591.698,-1.329,-0.22%,60,5251
D2Q24,2024-08-13,593.027,593.027,593.027,593.027,-1.341,-0.23%,20,5281
D2Q24,2024-08-12,594.368,594.368,594.368,594.368,-4.389,-0.73%,180,5266
D2Q24,2024-08-09,598.757,598.757,598.757,598.757,-4.782,-0.79%,450,5246
D2Q24,2024-08-08,603.539,603.539,603.539,603.539,-4.496,-0.74%,240,5466
D2Q24,2024-08-07,608.035,608.035,608.035,608.035,-0.206,-0.03%,280,5466
D2Q24,2024-08-06,608.241,608.241,608.241,608.241,-3.393,-0.55%,30,5401
D2Q24,2024-08-05,611.634,611.634,611.634,611.634,1.472,+0.24%,0,5371
D2Q24,2024-08-02,610.162,610.162,610.162,610.162,4.492,+0.74%,0,5371
D2Q24,2024-08-01,605.67,605.67,605.67,605.67,1.155,+0.19%,0,0
D2Q24,2024-07-31,604.515,604.515,604.515,604.515,-1.667,-0.27%,120,6378
D2Q24,2024-07-30,606.182,606.182,606.182,606.182,-2.333,-0.38%,270,8025
D2Q24,2024-07-29,608.515,608.515,608.515,608.515,-1.,-0.16%,160,7950
D2Q24,2024-07-26,609.515,609.515,609.515,609.515,-1.333,-0.22%,136,7986
D2Q24,2024-07-25,610.848,610.848,610.848,610.848,-2.334,-0.38%,100,7933
D2Q24,2024-07-24,613.182,613.182,613.182,613.182,5,+0.82%,126,7906
D2Q24,2024-07-23,608.182,608.182,608.182,608.182,-2.666,-0.44%,818,7926
D2Q24,2024-07-22,610.848,610.848,610.848,610.848,0.666,+0.11%,390,7707
D2N24,2024-07-19,610.182,610.182,610.182,610.182,-1.504,-0.25%,0,7467
D2N24,2024-07-18,611.686,611.686,611.686,611.686,1.232,+0.20%,54,7467
D2N24,2024-07-17,610.454,610.454,610.454,610.454,-3.435,-0.56%,0,7477
D2N24,2024-07-16,613.889,613.889,613.889,613.889,-3.406,-0.55%,750,7477
D2N24,2024-07-15,617.295,617.295,617.295,617.295,0.49,+0.08%,795,7162
D2N24,2024-07-12,616.805,616.805,616.805,616.805,-0.153,-0.02%,0,7117
D2N24,2024-07-11,616.958,616.958,616.958,616.958,0.011,0.00%,120,7117
D2N24,2024-07-10,616.947,616.947,616.947,616.947,-2.13,-0.34%,30,7057
D2N24,2024-07-09,619.077,619.077,619.077,619.077,-0.399,-0.06%,305,7027
D2N24,2024-07-08,619.476,619.476,619.476,619.476,-2.547,-0.41%,175,7027
D2N24,2024-07-05,622.023,622.023,622.023,622.023,3.978,+0.64%,120,6902
D2N24,2024-07-03,618.045,618.045,618.045,618.045,-6.434,-1.03%,490,6927
D2N24,2024-07-02,624.479,624.479,624.479,624.479,-6.16,-0.98%,145,6757
D2N24,2024-07-01,630.639,630.639,630.639,630.639,4.301,+0.69%,160,6742
D2N24,2024-06-28,626.338,626.338,626.338,626.338,-0.167,-0.03%,30,6702
D2N24,2024-06-27,626.505,626.505,626.505,626.505,-5.333,-0.84%,170,8131
D2M24,2024-06-26,631.838,631.838,631.838,631.838,0.554,+0.09%,405,8031
D2M24,2024-06-25,631.284,631.284,631.284,631.284,0.804,+0.13%,355,7926
D2M24,2024-06-24,630.48,630.48,630.48,630.48,0.904,+0.14%,350,7731
D2M24,2024-06-21,629.576,629.576,629.576,629.576,1.554,+0.25%,165,7661
D2M24,2024-06-20,628.022,628.022,628.022,628.022,-1.283,-0.20%,241,7554
D2M24,2024-06-18,629.305,629.305,629.305,629.305,-2.779,-0.44%,512,7515
D2M24,2024-06-17,632.084,632.084,632.084,632.084,-2.063,-0.33%,201,7214
D2M24,2024-06-14,634.147,634.147,634.147,634.147,-0.175,-0.03%,60,7129
D2M24,2024-06-13,634.322,634.322,634.322,634.322,2.05,+0.32%,535,7099
D2M24,2024-06-12,632.272,632.272,632.272,632.272,1.484,+0.24%,305,7139
D2M24,2024-06-11,630.788,630.788,630.788,630.788,0.729,+0.12%,440,7126
D2M24,2024-06-10,630.059,630.059,630.059,630.059,5.487,+0.88%,520,6926
D2M24,2024-06-07,624.572,624.572,624.572,624.572,2.35,+0.38%,0,6691
D2M24,2024-06-06,622.222,622.222,622.222,622.222,1.38,+0.22%,200,6691
D2M24,2024-06-05,620.842,620.842,620.842,620.842,2.783,+0.45%,20,6674
D2M24,2024-06-04,618.059,618.059,618.059,618.059,1.05,+0.17%,10,6654
D2M24,2024-06-03,617.009,617.009,617.009,617.009,5.333,+0.87%,240,6644
D2M24,2024-05-31,611.676,611.676,611.676,611.676,0,0.00%,70,6539
D2M24,2024-05-30,611.676,611.676,611.676,611.676,1,+0.16%,40,7836
D2M24,2024-05-29,610.676,610.676,610.676,610.676,2,+0.33%,159,7831
D2M24,2024-05-28,608.676,608.676,608.676,608.676,-1.333,-0.22%,520,7812
D2M24,2024-05-24,610.009,610.009,610.009,610.009,10,+1.67%,454,7554
D2M24,2024-05-23,600.009,600.009,600.009,600.009,3.333,+0.56%,110,7419
D2M24,2024-05-22,596.676,596.676,596.676,596.676,3.334,+0.56%,492,7379
D2M24,2024-05-21,593.342,593.342,593.342,593.342,4.333,+0.74%,510,7259
D2M24,2024-05-20,589.009,589.009,589.009,589.009,4,+0.68%,32,7031
D2M24,2024-05-17,585.009,585.009,585.009,585.009,-7.,-1.18%,110,6999
D2M24,2024-05-16,592.009,592.009,592.009,592.009,7,+1.20%,398,6960
D2M24,2024-05-15,585.009,585.009,585.009,585.009,5,+0.86%,190,6880
D2M24,2024-05-14,580.009,580.009,580.009,580.009,0.5,+0.09%,125,6785
D2M24,2024-05-13,579.509,579.509,579.509,579.509,-3.5,-0.60%,220,6802
D2M24,2024-05-10,583.009,583.009,583.009,583.009,12.667,+2.22%,350,6773
D2M24,2024-05-09,570.342,570.342,570.342,570.342,0.333,+0.06%,0,6778
D2M24,2024-05-08,570.009,570.009,570.009,570.009,1,+0.18%,530,6778
D2M24,2024-05-07,569.009,569.009,569.009,569.009,6,+1.07%,210,6660
D2M24,2024-05-06,563.009,563.009,563.009,563.009,0.333,+0.06%,20,6595
D2M24,2024-05-03,562.676,562.676,562.676,562.676,11.667,+2.12%,206,6595
D2M24,2024-05-02,551.009,551.009,551.009,551.009,-3.333,-0.60%,86,6576
D2K24,2024-05-01,554.342,554.342,554.342,554.342,-8.428,-1.50%,30,6546
D2K24,2024-04-30,562.77,562.77,562.77,562.77,-7.334,-1.29%,265,6516
D2K24,2024-04-29,570.104,570.104,570.104,570.104,-3.,-0.52%,460,8045
D2K24,2024-04-26,573.104,573.104,573.104,573.104,0,0.00%,0,7962
D2K24,2024-04-25,573.104,573.104,573.104,573.104,1,+0.17%,38,7962
D2K24,2024-04-24,572.104,572.104,572.104,572.104,-1.,-0.17%,160,7980
D2K24,2024-04-23,573.104,573.104,573.104,573.104,-3.666,-0.64%,975,7910
D2K24,2024-04-22,576.77,576.77,576.77,576.77,-5.334,-0.92%,188,7614
D2J24,2024-04-19,582.104,582.104,582.104,582.104,-0.032,-0.01%,0,7566
D2J24,2024-04-18,582.136,582.136,582.136,582.136,-0.063,-0.01%,80,7566
D2J24,2024-04-17,582.199,582.199,582.199,582.199,0.111,+0.02%,150,7536
D2J24,2024-04-16,582.088,582.088,582.088,582.088,0.623,+0.11%,26,7556
D2J24,2024-04-15,581.465,581.465,581.465,581.465,1.016,+0.18%,350,7550
D2J24,2024-04-12,580.449,580.449,580.449,580.449,1.031,+0.18%,50,7477
D2J24,2024-04-11,579.418,579.418,579.418,579.418,-0.345,-0.06%,265,7487
D2J24,2024-04-10,579.763,579.763,579.763,579.763,-0.139,-0.02%,405,7297
D2J24,2024-04-09,579.902,579.902,579.902,579.902,-0.905,-0.16%,180,7127
D2J24,2024-04-08,580.807,580.807,580.807,580.807,-3.392,-0.58%,20,7082
D2J24,2024-04-05,584.199,584.199,584.199,584.199,-3.679,-0.63%,163,7072
D2J24,2024-04-04,587.878,587.878,587.878,587.878,-0.762,-0.13%,88,6996
D2J24,2024-04-03,588.64,588.64,588.64,588.64,10.556,+1.83%,377,7010
D2J24,2024-04-02,578.084,578.084,578.084,578.084,2.92,+0.51%,140,6921
D2J24,2024-04-01,575.164,575.164,575.164,575.164,0,0.00%,0,6826
D2J24,2024-03-28,575.164,575.164,575.164,575.164,-1.333,-0.23%,570,6826
D2J24,2024-03-27,576.497,576.497,576.497,576.497,-2.667,-0.46%,150,7716
D2J24,2024-03-26,579.164,579.164,579.164,579.164,0.667,+0.12%,404,7646
D2J24,2024-03-25,578.497,578.497,578.497,578.497,0,0.00%,390,7572
D2J24,2024-03-22,578.497,578.497,578.497,578.497,2,+0.35%,70,7369
D2J24,2024-03-21,576.497,576.497,576.497,576.497,-7.667,-1.31%,111,7379
D2J24,2024-03-20,584.164,584.164,584.164,584.164,-3.333,-0.57%,237,7415
D2J24,2024-03-19,587.497,587.497,587.497,587.497,-1.,-0.17%,522,7432
D2J24,2024-03-18,588.497,588.497,588.497,588.497,9.667,+1.67%,503,7287
D2J24,2024-03-15,578.83,578.83,578.83,578.83,5.333,+0.93%,480,7175
D2J24,2024-03-14,573.497,573.497,573.497,573.497,3.667,+0.64%,395,6925
D2J24,2024-03-13,569.83,569.83,569.83,569.83,5.333,+0.94%,90,6957
D2J24,2024-03-12,564.497,564.497,564.497,564.497,-3.,-0.53%,280,6962
D2J24,2024-03-11,567.497,567.497,567.497,567.497,2,+0.35%,535,6832
D2J24,2024-03-08,565.497,565.497,565.497,565.497,5.333,+0.95%,45,6682
D2J24,2024-03-07,560.164,560.164,560.164,560.164,0.667,+0.12%,167,6662
D2J24,2024-03-06,559.497,559.497,559.497,559.497,0.667,+0.12%,340,6647
D2J24,2024-03-05,558.83,558.83,558.83,558.83,5.333,+0.96%,314,6587
D2J24,2024-03-04,553.497,553.497,553.497,553.497,0.667,+0.12%,50,6534
D2J24,2024-03-01,552.83,552.83,552.83,552.83,6,+1.10%,523,6504
D2H24,2024-02-29,546.83,546.83,546.83,546.83,5.667,+1.05%,110,6269
D2H24,2024-02-28,541.163,541.163,541.163,541.163,8.333,+1.56%,130,7136
D2H24,2024-02-27,532.83,532.83,532.83,532.83,1.667,+0.31%,20,7061
D2H24,2024-02-26,531.163,531.163,531.163,531.163,-0.333,-0.06%,30,7051
D2H24,2024-02-23,531.496,531.496,531.496,531.496,5.666,+1.08%,235,7081
D2H24,2024-02-22,525.83,525.83,525.83,525.83,2.667,+0.51%,50,7046
D2H24,2024-02-21,523.163,523.163,523.163,523.163,6.333,+1.23%,6,7056
D2H24,2024-02-20,516.83,516.83,516.83,516.83,1,+0.19%,210,7050
D2H24,2024-02-16,515.83,515.83,515.83,515.83,-6.666,-1.28%,100,7072
D2H24,2024-02-15,522.496,522.496,522.496,522.496,-10.,-1.88%,45,6972
D2H24,2024-02-14,532.496,532.496,532.496,532.496,-7.667,-1.42%,195,6937
D2H24,2024-02-13,540.163,540.163,540.163,540.163,-9.,-1.64%,309,6917
D2H24,2024-02-12,549.163,549.163,549.163,549.163,6,+1.10%,100,6885
D2H24,2024-02-09,543.163,543.163,543.163,543.163,3,+0.56%,58,6910
D2H24,2024-02-08,540.163,540.163,540.163,540.163,2,+0.37%,130,6912
D2H24,2024-02-07,538.163,538.163,538.163,538.163,5.333,+1.00%,175,6852
D2H24,2024-02-06,532.83,532.83,532.83,532.83,6,+1.14%,98,6842
D2G24,2024-02-05,526.83,526.83,526.83,526.83,1.603,+0.31%,0,6866
D2G24,2024-02-02,525.227,525.29,525.227,525.227,1.206,+0.23%,60,6866
D2G24,2024-02-01,524.021,524.223,524.021,524.021,2.798,+0.54%,196,6836
D2G24,2024-01-31,521.223,521.223,521.223,521.223,0.333,+0.06%,173,6836
D2G24,2024-01-30,520.89,520.89,520.89,520.89,2.334,+0.45%,45,8117
